#,Category Weights,Rubric Item,Question,Priority,1 - Lagging,2 - Developing,3 - Proficient,4 - Exemplary
1,FDR 100%,Testing Cadence & Predictability,"How predictable and consistent is the team's test execution across sprints, from planning through delivery?",High,"Team throughput is unpredictable; test estimates are unreliable, causing frequent scope adjustments and missed sprint commitments.","Attempts to improve velocity and planning but lacks consistency; some sprints meet targets while others miss significantly.","Maintains consistent testing velocity with reliable capacity planning; team completes planned test execution within sprint timeframes.","Drives continuous velocity improvements through predictive planning models; consistently exceeds sprint testing targets with data-driven forecasts."
2,FDR 60% / CDQ 40%,Defect Detection Effectiveness,"How effective is the supervisor at ensuring the team surfaces high-impact defects during testing rather than letting them escape to production?",High,"Team findings lack rigor; critical defects regularly escape to production due to weak detection standards and poor test design.","Attempts to improve detection quality but standards are inconsistently applied; some high-severity defects slip through testing.","Ensures team applies consistent quality standards in defect detection; critical issues are reliably identified through well-structured test coverage.","Has instituted rigorous detection processes with sophisticated test design; team proactively surfaces subtle, high-impact issues before they reach customers."
3,RO 100%,People Allocation & Workload Balance,"Does the supervisor allocate testers based on their strengths and manage workload so the team stays balanced, productive, and free from burnout?",High,"Talent is misaligned; testers are generalists performing poorly with no clear specialization. Workload is chronically unbalanced, causing burnout or idle time.","Begins developing specialization but assignments lack rationale; workload distribution is uneven with some members carrying disproportionate loads.","Strategically allocates testers based on platform expertise; monitors and balances workload to sustain quality and prevent burnout.","Continuously refines allocation to maximize strengths; proactively manages capacity with pipeline visibility, optimizing workload while protecting well-being."
4,RO 50% / CPS 30% / CD 20%,Testing Tools & Process Innovation,"Does the supervisor foster a culture of continuous improvement in testing tools and processes, pushing the team beyond current practices toward more efficient, innovative ways of working?",High,"Team uses outdated tools and processes; no effort to improve or innovate testing practices. Status quo is accepted even when it limits productivity.","Addresses tooling and process issues reactively; improvements lag behind team needs and emerging testing challenges.","Actively drives improvements to testing tools and workflows; team regularly adopts better practices that raise productivity.","Champions a culture of continuous innovation; team proactively experiments with cutting-edge tools and processes that deliver measurable efficiency gains."
5,SS 100%,Release Readiness & Gatekeeping,"To what extent does the supervisor own the release readiness decision — setting clear criteria and holding the line even under delivery pressure?",High,"Quality gates are weak or ignored; releases proceed without clear criteria, resulting in defect-prone deployments.","Establishes release criteria but inconsistently enforces them; some releases proceed despite unresolved quality risks.","Maintains effective release gates with clear criteria; only releases meeting quality standards proceed to production.","Champions rigorous release gatekeeping with well-defined criteria and unwavering enforcement; ensures only high-quality releases reach customers."
6,SS 50% / CSF 50%,Quality Status & Reporting to Stakeholders,"How effectively does the supervisor communicate quality status and testing findings so stakeholders can make confident release decisions?",High,"Stakeholders lack visibility into testing progress, risks, or findings; reports are unclear or missing entirely.","Communicates status irregularly or without sufficient context; stakeholders often misunderstand coverage or risk levels.","Provides clear, regular quality status updates; stakeholders understand testing progress, coverage, and readiness for release.","Produces crystal-clear reports tailored to audience; stakeholders have real-time visibility and full confidence in quality assessments."
7,IRR 100%,Incident Response & Root Cause Analysis,"How effectively does the supervisor own production incidents end-to-end — from rapid response and investigation support to rigorous root cause analysis that improves testing practices?",High,"Response to production incidents is slow or absent; defects escape without learning. No meaningful RCA or process improvement occurs.","Attempts to respond to incidents and conduct RCA but analysis is surface-level; team identifies symptoms but not underlying process gaps.","Responds promptly to incidents and conducts thorough RCA; identifies gaps and implements preventive measures that improve testing.","Drives comprehensive end-to-end incident ownership; RCA processes uncover systemic issues and permanently improve testing practices."
8,DCT 100%,Test Readiness & Review Discipline,"How effectively does the supervisor protect the team's test readiness — ensuring requirement clarity and timely test case reviews before execution begins?",High,"Requirements are ambiguous; test execution starts without clear, reviewed coverage. Team wastes effort testing incomplete specifications.","Works toward clarity but requirements and reviews are often delayed or incomplete; team must guess at intent or rework coverage.","Ensures requirements are clear and test cases are reviewed on time; team starts each sprint with approved, well-understood coverage.","Establishes requirement review discipline that guarantees clarity; rapid review turnaround keeps the team unblocked and confident."
9,DCT 60% / CPS 40%,Execution Flow & Blocker Removal,"How proactively does the supervisor clear friction and unblock the team during test execution?",Medium,"Testing is frequently stalled by unresolved blockers; team operates with persistent friction and no intervention from the supervisor.","Attempts to unblock team but resolution is slow; blockers accumulate and degrade velocity.","Actively identifies and removes blockers; team maintains momentum despite external dependencies.","Proactively prevents blockers through creative problem-solving and rapid resolution; team has minimal friction in execution."
10,CDQ 100%,Test Design & Documentation Standards,"Does the supervisor champion excellence in test design and documentation — producing test cases that are thorough, well-written, and clearly linked to requirements?",High,"No test design standards; test cases lack rigor, clarity, or coverage of critical paths. Documentation and traceability are missing.","Attempts to improve test design but standards are inconsistent; documentation has gaps and some tests lack requirement linkage.","Establishes clear test design and documentation standards; team produces well-structured, comprehensive, traceable test cases.","Champions excellence in test craftsmanship; team produces sophisticated, maintainable test cases with comprehensive documentation throughout the lifecycle."
11,CDQ 50% / TSD 50%,Test Case Review & Peer Mentorship,"To what extent does the supervisor turn review and mentorship into a continuous improvement loop — raising both test quality and tester capability?",High,"Does not review team members' work; quality issues go uncorrected and growth opportunities are missed entirely.","Conducts reviews but feedback is infrequent or superficial; team improvement is slow and uneven.","Conducts regular, constructive reviews; team members receive feedback that improves both their testing quality and skills.","Drives a mentorship culture through rigorous reviews; team members grow continuously and maintain high standards through peer learning."
12,TDA 100%,Test Debt Management,"Does the supervisor maintain a disciplined approach to test debt — surfacing risk, reducing existing coverage gaps, and preventing new debt through clear standards?",Medium,"Test debt is invisible and unmanaged; untested areas accumulate while shortcuts become standard practice.","Sporadically identifies debt but tracking is incomplete; some time is allocated but new shortcuts continue to accumulate.","Maintains visibility of test debt, allocates capacity for reduction, and enforces standards that prevent new debt.","Systematically tracks and communicates debt; strategically eliminates coverage gaps and drives a culture that prevents new debt."
13,TSD 70% / CSF 30%,Team Knowledge Sharing & Skill Evolution,"How effectively does the supervisor ensure the team shares expertise internally and continuously evolves its testing skills to match changing technology?",High,"Expertise is siloed; knowledge sharing is absent. Testing approaches remain static despite changing technology.","Encourages sharing but systems are ad-hoc; skill evolution is slow and the team lags in emerging QA practices.","Establishes knowledge sharing practices and guides skill evolution; team learns from each other and keeps pace with technology.","Drives a knowledge-sharing culture with documented practices; team expertise is distributed, continuously evolving, and ahead of industry trends."
14,TER 60% / IO 40%,Psychological Safety & Team Climate,"Does the supervisor foster a psychologically safe environment where team members speak openly, trust leadership, and stay energized about their work?",High,"Blame culture prevails; team members fear failure or speaking up. Morale is low and trust is absent.","Attempts to build safety but team remains cautious; morale is mixed and trust is inconsistent.","Establishes psychological safety and trust; team speaks openly, takes calculated risks, and maintains positive energy.","Champions deep psychological safety through authentic leadership; team thrives, innovates, and supports each other with consistently high morale."
15,TER 100%,Retention & Engagement Outcomes,"Does the supervisor's environment produce engaged, loyal team members who stay and perform consistently?",High,"High turnover; team members leave due to lack of development, engagement, or support. Quiet quitting is visible.","Some turnover; team members are moderately engaged but retention could improve and enthusiasm is low.","Team members are engaged and stay; retention is stable with low unexpected departures.","Team is highly engaged and loyal; retention is excellent, morale is consistently high, and the team attracts internal transfers."
16,KSI 100%,QA Knowledge Capture & Cross-Division Sharing,"How effectively does the supervisor institutionalize QA learnings and broadcast quality insights to other divisions that can act on them?",Medium,"QA knowledge is lost over time; no documentation or sharing beyond the team. Other divisions miss learning from QA discoveries.","Maintains some documentation but knowledge is scattered; cross-division sharing is minimal and inconsistent.","Maintains organized QA knowledge base and actively shares insights across divisions; other teams benefit from QA learnings.","Builds comprehensive knowledge repository; drives cross-division quality visibility that shapes product decisions across the organization."
17,PD 60% / SS 20% / TER 20%,Vision Translation & Team Purpose,"To what extent does the supervisor turn the product vision into actionable QA strategy while ensuring the team understands the 'why' behind their testing?",Medium,"QA is disconnected from product strategy; team sees work as mechanical with no understanding of business impact.","Attempts to align with product vision but understanding is superficial; team engagement with purpose is lukewarm.","Translates product vision into clear QA strategy; team understands why their testing matters and focuses on strategic priorities.","Masterfully embeds product vision into QA strategy; team is laser-focused on customer impact and deeply motivated by their purpose."
18,PD 100%,Strategic Initiative & Impact Measurement,"Does the supervisor proactively launch quality initiatives and quantify their impact so leadership can see the value QA delivers?",Medium,"QA remains reactive and tactical; no strategic initiatives are launched. Impact is unmeasured and stakeholders cannot assess QA value.","Launches occasional initiatives but they lack follow-through; impact metrics are incomplete or unclear.","Launches and drives strategic QA initiatives; measures impact with clear metrics that stakeholders understand.","Drives transformative quality initiatives with comprehensive metrics; team's contributions demonstrably drive business outcomes."
19,RDM 100%,Risk-Based Prioritization,"Does the supervisor consistently apply risk-based thinking to prioritize testing and triage — ensuring the team spends its time on the most important quality concerns?",High,"No clear prioritization; team spends effort on low-impact defects while critical issues accumulate. Testing is scattered.","Attempts prioritization but criteria are unclear; some high-impact issues are deprioritized or high-risk areas lack focus.","Establishes clear risk-based criteria; team focuses testing and triage on high-impact features and critical defects.","Masters risk-based decision making; team strategically focuses on highest-risk, highest-value areas with rigorous triage."
20,RDM 60% / CSF 40%,Trade-off Transparency,"To what extent does the supervisor make testing trade-offs visible and defensible to stakeholders, especially when coverage must be reduced?",Medium,"Trade-offs are invisible; stakeholders are unaware of coverage gaps or risks being accepted.","Communicates trade-offs occasionally; stakeholders sometimes don't understand coverage limitations or their implications.","Transparently communicates testing trade-offs; stakeholders understand coverage decisions and associated risks.","Ensures crystal-clear trade-off communication; leadership can make fully informed decisions about quality risks with confidence."
21,CSF 100%,Responsiveness & Feedback Loops,"How effectively does the supervisor stay responsive to stakeholders and close the feedback loop so input translates into QA improvements?",Medium,"Responds slowly to requests; feedback loops are absent. Team's input is ignored and stakeholder improvement suggestions are lost.","Responds within reasonable timeframe but feedback loops are loose; some valuable input is not acted on.","Responds promptly and establishes effective feedback loops; stakeholder and team input drives continuous QA improvement.","Ensures rapid responsiveness; creates virtuous feedback cycles where input is systematically captured and drives strategic improvements."
22,CD 100%,Test Automation Maturity,"To what extent does the supervisor grow the team's automation maturity so it delivers measurable productivity and coverage gains over time?",High,"No automation capability; team relies heavily on manual testing with no path toward scalable coverage.","Builds automation foundation but maturity is limited; manual testing still dominates and automation is fragile.","Develops solid automation capability; team balances manual and automated testing effectively with maintainable scripts.","Champions test automation maturity; team has sophisticated, sustainable automation that scales with the product and continuously evolves."
23,CD 70% / TSD 30%,Skill Gap Closure,"Does the supervisor identify skill gaps in the team and drive targeted development plans that close them?",High,"Skill gaps are unidentified; team struggles with required testing tasks. No development plans exist.","Identifies skill gaps but closure plans are incomplete; team continues to struggle in weak areas.","Identifies skill gaps and develops clear plans to address them; team capability steadily improves.","Systematically closes skill gaps through targeted development; team masters required capabilities and is future-proofed."
24,LX 100%,Change Leadership & QA Evolution,"Does the supervisor articulate a clear QA vision and lead the team through change smoothly — balancing stability with adaptability?",Medium,"No clear QA vision; team resists change and direction is reactive. Change is either chaotic or nonexistent.","Attempts to articulate vision but it's vague; change adoption is slow and the team feels unstable during transitions.","Articulates clear QA vision and drives change adoption; team embraces new approaches while maintaining stability.","Commands compelling QA vision; team rapidly adopts changes with minimal disruption and is both reliable and highly adaptive."
25,IO 100%,Empowerment & Autonomy,"Does the supervisor deliberately empower team members by delegating real decisions, trusting their judgment, and giving them space to lead their own work?",High,"Decisions are centralized; team members lack autonomy and wait for direction on everything.","Begins to empower but team members lack confidence; some decisions are pushed down but guidance is insufficient.","Empowers team members to make decisions; team has meaningful autonomy and confidence in their judgment.","Deeply empowers and mentors team members; team thrives with high autonomy, strong guidance, and members grow into leadership."
26,CPS 100%,Culture of Experimentation & Creative Problem Solving,"To what extent does the supervisor encourage the team to think beyond standard approaches — creating space for experimentation and rewarding creative problem solving?",Medium,"Team uses only conventional approaches; experimentation is discouraged and innovation is stifled.","Allows some experimentation but risk-aversion remains; new approaches are not systematically tried or supported.","Fosters experimentation and creative problem solving; team tests new ideas and learns from attempts.","Creates a fearless experimentation culture; team innovates boldly, rewards creative solutions, and treats failed experiments as valuable data."
